0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.030 (0.030)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- /people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.030 (0.030)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency, /people/person/spouse_s./people/marriage/type_of_union
0.029 (0.029)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/people/profession/specialization_of, /people/person/spouse_s./people/marriage/type_of_union
0.029 (0.029)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, /people/person/spouse_s./people/marriage/type_of_union
0.029 (0.029)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/music/group_member/membership./music/group_membership/group, /people/person/spouse_s./people/marriage/type_of_union
0.028 (0.028)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/people/ethnicity/geographic_distribution, /people/person/spouse_s./people/marriage/type_of_union
0.027 (0.027)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/location/administrative_division/country, /people/person/spouse_s./people/marriage/type_of_union
0.027 (0.027)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- /people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony, inv_/location/administrative_division/country
0.027 (0.027)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- /people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony, inv_/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency, inv_/broadcast/content/artist
0.003 (0.003)	/people/profession/specialization_of <-- inv_/broadcast/content/artist, inv_/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency, inv_/broadcast/content/artist
0.003 (0.003)	/people/profession/specialization_of <-- inv_/broadcast/content/artist, inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, inv_/broadcast/content/artist
0.003 (0.003)	/people/profession/specialization_of <-- inv_/education/university/local_tuition./measurement_unit/dated_money_value/currency, inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue
0.003 (0.003)	/people/profession/specialization_of <-- inv_/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/film/film/other_crew./film/film_crew_gig/crewmember, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	/film/film_subject/films <-- inv_/film/film/edited_by, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.004 (0.004)	/film/film_subject/films <-- inv_/award/award_winning_work/awards_won./award/award_honor/award_winner, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/broadcast/content/artist, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.003 (0.003)	/film/film_subject/films <-- inv_/film/film/produced_by, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.238 (0.238)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.297 (0.297)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/award/award_nominee/award_nominations./award/award_nomination/award_nominee
0.214 (0.214)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/tv/tv_program/program_creator
0.415 (0.415)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, /award/award_winner/awards_won./award/award_honor/award_winner
0.228 (0.228)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/award/award_winner/awards_won./award/award_honor/award_winner
0.250 (0.250)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, inv_/award/award_winning_work/awards_won./award/award_honor/award_winner
0.335 (0.335)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, /award/award_nominee/award_nominations./award/award_nomination/award_nominee
0.206 (0.206)	inv_/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award_winner, /award/award_nominee/award_nominations./award/award_nomination/award
0.198 (0.198)	inv_/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_nominee/award_nominations./award/award_nomination/award_nominee, /award/award_nominee/award_nominations./award/award_nomination/award
0.189 (0.189)	inv_/award/award_category/winners./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/award, /tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program
0.123 (0.123)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- /award/award_winning_work/awards_won./award/award_honor/honored_for, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.134 (0.134)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.122 (0.122)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- /film/film/prequel, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.154 (0.154)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/film/film/language, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.149 (0.149)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study, /education/field_of_study/students_majoring./education/education/major_field_of_study
0.145 (0.145)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- /education/educational_degree/people_with_this_degree./education/education/major_field_of_study, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.180 (0.180)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.118 (0.118)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/people/ethnicity/languages_spoken, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.117 (0.117)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
0.114 (0.114)	inv_/education/field_of_study/students_majoring./education/education/major_field_of_study <-- inv_/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics, inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study
